funding_rounds,funding_total_usd,milestones,relationships,success_binary
3.0,20900000.0,1.0,6.0,0
1.0,1000000.0,1.0,2.0,0
4.0,24500000.0,5.0,15.0,1
1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
1.0,7000000.0,0.0,0.0,0
3.0,3030712.0,0.0,0.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,2.0,4.0,0
0.0,0.0,1.0,6.0,1
4.0,83000000.0,0.0,0.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,2.0,24.0,1
0.0,0.0,3.0,4.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,10.0,1
0.0,0.0,1.0,0.0,1
1.0,18000000.0,0.0,0.0,1
2.0,18000.0,2.0,5.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,2.0,1
3.0,2125000.0,2.0,3.0,0
0.0,0.0,0.0,3.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
2.0,8500000.0,3.0,8.0,1
0.0,0.0,1.0,6.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0
4.0,17800000.0,2.0,2.0,0
0.0,0.0,0.0,0.0,0
1.0,6000000.0,2.0,2.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,23.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,6.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,4.0,20.0,0
0.0,0.0,0.0,0.0,1
2.0,2000000.0,0.0,21.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,2.0,0
1.0,5500000.0,1.0,6.0,0
0.0,0.0,1.0,7.0,0
0.0,0.0,0.0,4.0,0
0.0,0.0,0.0,4.0,1
0.0,0.0,1.0,1.0,1
1.0,8400000.0,1.0,13.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,1.0,0
1.0,0.0,2.0,5.0,0
1.0,150000.0,0.0,0.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,2.0,1.0,1
0.0,0.0,1.0,8.0,0
0.0,0.0,0.0,2.0,0
1.0,175000.0,0.0,4.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,3.0,23.0,1
1.0,1500000.0,1.0,5.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,4.0,0
0.0,0.0,0.0,14.0,0
0.0,0.0,1.0,1.0,0
1.0,5000000.0,0.0,0.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
2.0,12000000.0,1.0,5.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,2.0,3.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,2.0,5.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,12.0,0
0.0,0.0,1.0,1.0,1
1.0,0.0,3.0,2.0,0
1.0,30000000.0,2.0,1.0,1
1.0,4500000.0,2.0,8.0,1
0.0,0.0,2.0,7.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,4.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,4.0,0
0.0,0.0,2.0,4.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,8.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0
4.0,12600000.0,4.0,12.0,0
0.0,0.0,1.0,1.0,0
3.0,30500000.0,3.0,20.0,1
0.0,0.0,2.0,1.0,0
1.0,300000.0,4.0,3.0,1
1.0,5500000.0,1.0,3.0,1
1.0,250000.0,1.0,7.0,0
0.0,0.0,0.0,0.0,1
7.0,89969340.0,8.0,49.0,1
3.0,156040191.0,3.0,48.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,1
1.0,7660000.0,3.0,5.0,1
0.0,0.0,3.0,9.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,4.0,15.0,1
0.0,0.0,4.0,14.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,101.0,1
0.0,0.0,2.0,3.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,2.0,1
1.0,0.0,1.0,7.0,1
0.0,0.0,1.0,1.0,0
4.0,12895310.0,1.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,14.0,1
0.0,0.0,2.0,3.0,1
0.0,0.0,3.0,2.0,1
0.0,0.0,0.0,1.0,1
2.0,4180000.0,1.0,2.0,1
4.0,190120000.0,3.0,24.0,0
0.0,0.0,0.0,5.0,0
4.0,1105000.0,2.0,10.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,7.0,0
0.0,0.0,0.0,3.0,1
0.0,0.0,1.0,28.0,0
3.0,21000000.0,3.0,5.0,0
1.0,350000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
1.0,1170000.0,2.0,2.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,12.0,1
0.0,0.0,1.0,1.0,0
7.0,833952250.0000048,3.0,101.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,3.0,1
2.0,7350000.0,3.0,8.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,2.0,5.0,1
0.0,0.0,0.0,13.0,1
0.0,0.0,1.0,1.0,0
2.0,7900000.0,2.0,12.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0
3.0,9800000.0,0.0,4.0,1
2.0,12600000.0,0.0,0.0,0
0.0,0.0,3.0,7.0,0
1.0,5000000.0,1.0,4.0,1
0.0,0.0,4.0,2.0,1
1.0,12500000.0,0.0,4.0,0
1.0,0.0,0.0,3.0,0
0.0,0.0,0.0,2.0,0
5.0,11682151.0,0.0,13.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.0,1
2.0,1300000.0,1.0,2.0,0
3.0,16898621.0,1.0,2.0,1
2.0,7100000.0,2.0,20.0,0
1.0,200000.0,2.0,2.0,1
0.0,0.0,0.0,4.0,0
1.0,3200000.0,3.0,5.0,1
1.0,0.0,3.0,3.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,4.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,2.0,7.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,3.0,0
0.0,0.0,1.0,4.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,1.0,1
2.0,9000000.0,2.0,5.0,0
1.0,4300000.0,3.0,4.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,7.0,1
3.0,21100000.0,2.0,8.0,1
1.0,50000.0,2.0,7.0,0
0.0,0.0,0.0,0.0,0
3.0,26400000.0,2.0,1.0,0
2.0,1175000.0,3.0,13.0,0
2.0,62000000.0,3.0,27.0,1
2.0,9000000.0,1.0,5.0,1
0.0,0.0,0.0,1.0,0
2.0,74996.0,2.0,8.0,0
0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,3.0,1
3.0,22000000.0,1.0,5.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,7.0,0
0.0,0.0,0.0,2.0,0
1.0,700000.0,2.0,3.0,0
4.0,30700000.0,1.0,22.0,0
4.0,2939581.0,0.0,8.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0
2.0,2500000.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,3.0,0
2.0,5999999.0,3.0,4.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,1.0,0
4.0,25500000.0,2.0,24.0,0
0.0,0.0,1.0,2.0,0
1.0,6400000.0,0.0,0.0,0
6.0,33325468.0,0.0,1.0,0
0.0,0.0,0.0,2.0,0
4.0,40094161.0,0.0,11.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,2.0,1
1.0,0.0,1.0,3.0,1
0.0,0.0,1.0,2.0,1
4.0,39800000.0,2.0,7.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
1.0,1000000.0,2.0,6.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,5.0,0
1.0,450000.0,0.0,2.0,0
2.0,50700000.0,3.0,24.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,1
2.0,8700000.0,3.0,11.0,0
0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,3.0,0
2.0,522000.0,1.0,3.0,0
3.0,55800000.0,2.0,25.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,2.0,0
2.0,22500000.0,4.0,4.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,2.0,1
2.0,7500000.0,1.0,23.0,0
1.0,0.0,0.0,2.0,0
3.0,3500000.0,6.0,8.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,2.0,9.0,0
0.0,0.0,2.0,13.0,1
1.0,550000.0,2.0,3.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,5.0,0
0.0,0.0,0.0,4.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,2.0,3.0,0
1.0,1250000.0,1.0,6.0,0
0.0,0.0,3.0,10.0,0
0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,2.0,0
2.0,113000000.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,3.0,1
1.0,20000000.0,0.0,7.0,1
0.0,0.0,1.0,9.0,1
0.0,0.0,0.0,0.0,1
2.0,3000000.0,2.0,5.0,1
0.0,0.0,2.0,1.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,2.0,22.0,0
1.0,500000.0,2.0,7.0,1
1.0,50000000.0,3.0,7.0,0
0.0,0.0,0.0,1.0,0
1.0,0.0,2.0,0.0,0
1.0,0.0,0.0,5.0,1
0.0,0.0,1.0,4.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,3.0,26.0,1
0.0,0.0,2.0,2.0,0
6.0,3630298.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0
1.0,10000000.0,0.0,0.0,0
1.0,10917805.0,2.0,13.0,0
0.0,0.0,2.0,1.0,1
4.0,39790000.0,0.0,3.0,1
0.0,0.0,0.0,3.0,1
2.0,100000.0,0.0,7.0,0
0.0,0.0,0.0,4.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,1
2.0,9000000.0,3.0,3.0,0
3.0,51000000.0,2.0,13.0,0
0.0,0.0,0.0,0.0,0
10.0,23870000.0,0.0,18.0,0
0.0,0.0,0.0,0.0,0
1.0,915000.0,1.0,6.0,0
0.0,0.0,0.0,6.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
4.0,28000000.0,2.0,3.0,0
3.0,69900000.0,1.0,14.0,1
1.0,3700000.0,1.0,1.0,1
1.0,15000000.0,1.0,12.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,4.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,0
1.0,125000.0,0.0,2.0,0
2.0,3650000.0,2.0,12.0,0
3.0,32000000.0,4.0,26.0,0
0.0,0.0,0.0,1.0,0
2.0,450000.0,1.0,1.0,0
3.0,0.0,1.0,6.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
8.0,91953325.0,2.0,17.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,0.0,0
1.0,7724807.0,1.0,4.0,0
1.0,2500000.0,5.0,9.0,0
1.0,130000.0,0.0,3.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,0
1.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,1
2.0,2250000.0,4.0,3.0,1
2.0,3750000.0,1.0,2.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,1
1.0,1000000.0,1.0,3.0,0
2.0,17000000.0,2.0,2.0,1
4.0,10000000.0,3.0,17.0,0
2.0,6850000.0,2.0,5.0,0
1.0,500000.0,3.0,6.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,4.0,0
3.0,56500000.0,3.0,11.0,1
1.0,15000000.0,3.0,30.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,4.0,1
2.0,15700000.0,2.0,6.0,0
0.0,0.0,0.0,3.0,1
1.0,0.0,4.0,2.0,0
0.0,0.0,1.0,4.0,1
0.0,0.0,1.0,2.0,0
2.0,1000000.0,3.0,3.0,1
1.0,0.0,1.0,25.0,0
2.0,1830000.0,1.0,3.0,0
1.0,0.0,1.0,4.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
1.0,20000.0,0.0,2.0,0
0.0,0.0,1.0,2.0,0
1.0,75000000.0,1.0,4.0,0
0.0,0.0,0.0,13.0,1
4.0,15000000.0,2.0,2.0,1
0.0,0.0,0.0,2.0,1
1.0,500000.0,0.0,2.0,0
1.0,2000000.0,0.0,0.0,0
1.0,1300000.0,0.0,0.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,1
1.0,103000000.0,2.0,10.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,3.0,0
0.0,0.0,1.0,4.0,0
0.0,0.0,3.0,26.0,1
0.0,0.0,0.0,0.0,0
9.0,50403882.0,3.0,14.0,1
2.0,0.0,3.0,23.0,1
1.0,50000000.0,3.0,9.0,1
6.0,69800000.0,7.0,18.0,0
1.0,2000000.0,1.0,2.0,1
1.0,50000.0,1.0,2.0,0
0.0,0.0,1.0,4.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,0.0,0
1.0,0.0,4.0,14.0,1
8.0,833952250.0000048,6.0,162.0,1
0.0,0.0,3.0,2.0,0
0.0,0.0,3.0,3.0,0
0.0,0.0,2.0,4.0,0
2.0,3000000.0,3.0,12.0,0
3.0,28000000.0,2.0,18.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,2.0,51.0,1
1.0,35000.0,1.0,3.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,6.0,1
2.0,950000.0,0.0,1.0,0
0.0,0.0,0.0,1.0,1
1.0,200000.0,0.0,2.0,0
1.0,10000000.0,0.0,13.0,1
0.0,0.0,0.0,0.0,0
1.0,250000.0,2.0,2.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0
3.0,27750000.0,3.0,13.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,1.0,1
3.0,11015719.0,4.0,27.0,0
0.0,0.0,2.0,7.0,1
2.0,8500000.0,2.0,11.0,0
2.0,11600000.0,3.0,13.0,1
0.0,0.0,0.0,4.0,0
0.0,0.0,2.0,4.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,7.0,0
1.0,0.0,2.0,8.0,1
0.0,0.0,2.0,1.0,1
4.0,49860000.0,3.0,13.0,0
1.0,3638201.0,0.0,6.0,0
0.0,0.0,0.0,3.0,0
2.0,5686383.0,3.0,9.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,4.0,1
0.0,0.0,0.0,1.0,1
4.0,23000000.0,5.0,9.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,5.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,6.0,1
8.0,211403000.0,2.0,6.0,0
3.0,17704186.0,1.0,2.0,0
2.0,1500000.0,2.0,5.0,0
0.0,0.0,3.0,9.0,1
0.0,0.0,2.0,3.0,1
0.0,0.0,0.0,0.0,0
1.0,139051.0,1.0,3.0,1
0.0,0.0,2.0,3.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,0.0,0
1.0,1500000.0,0.0,2.0,0
0.0,0.0,0.0,1.0,0
1.0,15000000.0,1.0,4.0,1
4.0,30000000.0,2.0,7.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,2.0,0
5.0,40300000.0,1.0,7.0,1
0.0,0.0,0.0,6.0,1
4.0,10600000.0,2.0,5.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,4.0,0
0.0,0.0,2.0,168.0,1
2.0,35000000.0,0.0,25.0,1
1.0,0.0,2.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,16.0,1
1.0,0.0,0.0,1.0,0
3.0,3900000.0,2.0,7.0,0
0.0,0.0,0.0,0.0,0
2.0,11800000.0,2.0,1.0,1
3.0,9500000.0,2.0,9.0,1
7.0,238209999.0,3.0,29.0,1
2.0,2192000.0,3.0,10.0,0
2.0,8000000.0,4.0,10.0,1
0.0,0.0,1.0,7.0,1
0.0,0.0,0.0,3.0,1
0.0,0.0,2.0,14.0,1
0.0,0.0,1.0,4.0,1
0.0,0.0,1.0,2.0,1
1.0,0.0,1.0,4.0,0
0.0,0.0,1.0,7.0,0
0.0,0.0,2.0,2.0,0
1.0,5500000.0,3.0,10.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,14.0,1
0.0,0.0,3.0,3.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,2.0,3.0,1
0.0,0.0,0.0,1.0,1
1.0,5000000.0,2.0,11.0,0
0.0,0.0,0.0,4.0,0
0.0,0.0,0.0,0.0,0
4.0,20500000.0,4.0,22.0,0
0.0,0.0,0.0,2.0,0
2.0,11750000.0,2.0,13.0,0
4.0,7516703.0,3.0,5.0,0
0.0,0.0,0.0,3.0,0
2.0,2500000.0,1.0,3.0,0
1.0,1000000.0,3.0,4.0,1
0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,1.0,0
2.0,24000000.0,2.0,10.0,1
7.0,29915001.0,5.0,18.0,1
0.0,0.0,2.0,43.0,0
0.0,0.0,2.0,5.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,5.0,0
0.0,0.0,0.0,8.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
3.0,240000.0,1.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,7.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,9.0,1
0.0,0.0,1.0,5.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,1
1.0,12914607.0,1.0,12.0,1
5.0,10785800.0,1.0,13.0,0
0.0,0.0,0.0,0.0,1
3.0,16166376.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0
4.0,10510000.0,4.0,22.0,0
5.0,141000000.0,3.0,30.0,0
0.0,0.0,2.0,2.0,0
3.0,27000000.0,3.0,21.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0
4.0,59500000.0,3.0,16.0,0
3.0,1400000.0,1.0,2.0,0
2.0,20600000.0,1.0,2.0,0
0.0,0.0,0.0,0.0,1
1.0,4000000.0,1.0,5.0,1
0.0,0.0,1.0,4.0,0
1.0,18000000.0,3.0,23.0,1
1.0,3500000.0,2.0,12.0,1
1.0,600000.0,3.0,5.0,1
2.0,11200000.0,0.0,1.0,1
0.0,0.0,3.0,22.0,0
0.0,0.0,2.0,3.0,0
0.0,0.0,2.0,5.0,1
4.0,21267558.0,2.0,11.0,1
7.0,34379578.0,3.0,18.0,0
0.0,0.0,3.0,4.0,0
0.0,0.0,1.0,8.0,0
0.0,0.0,1.0,34.0,1
6.0,107100000.0,3.0,24.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,3.0,0
1.0,0.0,2.0,3.0,0
1.0,2000000.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,1
1.0,0.0,3.0,3.0,1
0.0,0.0,3.0,2.0,0
2.0,850000.0,0.0,0.0,0
4.0,33000000.0,5.0,26.0,1
0.0,0.0,3.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0
4.0,14100000.0,4.0,19.0,1
3.0,15700000.0,2.0,9.0,0
13.0,789039992.0,3.0,19.0,1
2.0,1000000.0,1.0,4.0,0
3.0,11300009.0,3.0,5.0,0
3.0,22400000.0,3.0,18.0,1
2.0,13800000.0,1.0,3.0,1
0.0,0.0,2.0,12.0,1
1.0,0.0,1.0,7.0,0
0.0,0.0,1.0,1.0,0
1.0,3450000.0,0.0,0.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,5.0,4.0,1
0.0,0.0,1.0,5.0,0
0.0,0.0,3.0,25.0,1
0.0,0.0,0.0,12.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,5.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,6.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,12.0,1
1.0,0.0,2.0,5.0,0
1.0,1500150.0,1.0,2.0,1
0.0,0.0,0.0,34.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,1
1.0,3500000.0,2.0,4.0,0
4.0,35700000.0,3.0,12.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,1
3.0,14255000.0,3.0,13.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,4.0,1189.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
1.0,0.0,3.0,25.0,1
2.0,5000000.0,2.0,13.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,2.0,5.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,6.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,6.0,1
1.0,6000000.0,3.0,8.0,1
0.0,0.0,1.0,9.0,1
1.0,1300000.0,1.0,7.0,0
0.0,0.0,0.0,0.0,0
3.0,46000.0,2.0,2.0,0
0.0,0.0,0.0,0.0,1
1.0,52500000.0,2.0,9.0,1
0.0,0.0,2.0,5.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,15.0,1
0.0,0.0,3.0,31.0,1
0.0,0.0,0.0,10.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,6.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,3.0,0
3.0,3469500.0,0.0,3.0,0
0.0,0.0,0.0,0.0,1
1.0,3100000.0,1.0,6.0,1
0.0,0.0,2.0,60.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,6.0,1
0.0,0.0,0.0,6.0,1
6.0,36982000.0,4.0,21.0,1
2.0,3100000.0,1.0,1.0,0
0.0,0.0,1.0,2.0,0
1.0,1600000.0,0.0,3.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,0.0,0.0,0
1.0,350000.0,0.0,2.0,1
0.0,0.0,0.0,4.0,0
0.0,0.0,0.0,1.0,1
1.0,1500000.0,0.0,4.0,0
0.0,0.0,3.0,6.0,1
1.0,1500000.0,2.0,5.0,1
0.0,0.0,1.0,9.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,3.0,1
1.0,30000000.0,1.0,3.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,2.0,1.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,3.0,2.0,0
2.0,17500000.0,1.0,1.0,1
4.0,21657412.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,1
1.0,1000000.0,0.0,2.0,0
4.0,26185935.0,0.0,3.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,1
1.0,15000000.0,1.0,5.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,0.0,1
3.0,15000000.0,0.0,5.0,1
0.0,0.0,0.0,1.0,1
3.0,10104119.0,2.0,24.0,0
0.0,0.0,1.0,3.0,0
4.0,32000000.0,4.0,12.0,1
3.0,8950000.0,3.0,8.0,1
0.0,0.0,0.0,1.0,0
1.0,6500000.0,4.0,5.0,1
3.0,26830000.0,1.0,14.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,3.0,1
3.0,14603757.0,1.0,8.0,1
0.0,0.0,3.0,1.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,3.0,1
1.0,1250000.0,2.0,3.0,0
4.0,45000000.0,2.0,16.0,0
1.0,6000000.0,0.0,1.0,1
0.0,0.0,2.0,9.0,0
